name,country,country_clean,state_province,region_detail,latitude,longitude,timezone,skill_level_min,skill_level_max,primary_airport_iata,region_major,slug,active
Praia Santana,"Azores, Eastern group",Azores,,Eastern group,37.81520012,-25.56112415,UTC,beginner,intermediate,PDL,Other,praia-santana,TRUE
Prainha,"Brazil, Rio de Janeiro City",Brazil,,Rio de Janeiro City,-23.04075895,-43.50525856,America/Sao_Paulo,beginner,intermediate,RRJ,South America,prainha,TRUE
Prainha,"Brazil, Rio Grande do Sul",Brazil,,Rio Grande do Sul,-29.34243514,-49.7244966,America/Sao_Paulo,beginner,intermediate,TSQ,South America,prainha,TRUE
Prainha,"Brazil, Bahia Sul",Brazil,,Bahia Sul,-14.29773758,-38.98103714,America/Sao_Paulo,beginner,intermediate,MUU,South America,prainha,TRUE
prainha de adão e eva,"Brazil, Rio de Janeiro City",Brazil,,Rio de Janeiro City,-22.92776499,-43.123312,America/Sao_Paulo,beginner,intermediate,SDU,South America,prainha-de-adão-e-eva,TRUE
Prainha de Carapebus,"Brazil, Espirito Santo",Brazil,,Espirito Santo,-20.23654961,-40.21502495,America/Sao_Paulo,beginner,intermediate,VIX,South America,prainha-de-carapebus,TRUE
Prainha do Farol,"Brazil, Santa Catarina",Brazil,,Santa Catarina,-28.60044221,-48.81665468,America/Sao_Paulo,beginner,intermediate,JJG,South America,prainha-do-farol,TRUE
Praiola,"Italy, Sicily Sardinia",Italy,,Sicily Sardinia,38.15522896,13.07984591,UTC,intermediate,advanced,PMO,Europe,praiola,TRUE
Pram Pram,Ghana,Ghana,,,5.701739864,0.105786324,UTC,beginner,intermediate,ACC,Other,pram-pram,TRUE
prasonisi,"Greece, Greek Islands",Greece,,Greek Islands,35.88205937,27.7520442,UTC,intermediate,advanced,RHO,Other,prasonisi,TRUE
Préfailles,"France, Vendee",France,,Vendee,47.12981937,-2.226190567,Europe/Paris,beginner,intermediate,LBY,Europe,préfailles,TRUE
Presleys Bay,"South Africa, Wild Coast",South Africa,,Wild Coast,-31.89738039,29.24697876,Africa/Johannesburg,intermediate,advanced,JOH,Africa,presleys-bay,TRUE
Preston,"Australia, WA, Perth South",Australia,WA,Perth South,-32.88263257,115.6485057,Australia/Sydney,beginner,intermediate,BUY,Oceania,preston,TRUE
Preston Beach,"UK, Devon South",UK,,Devon South,50.44364287,-3.556212187,Europe/London,beginner,intermediate,EXT,Europe,preston-beach,TRUE
Preveli,"Greece, Crete Island",Greece,,Crete Island,35.14237114,24.47753906,UTC,intermediate,advanced,CHQ,Other,preveli,TRUE
Prickly Point,Grenada,Grenada,,,11.98911807,-61.76213264,UTC,intermediate,advanced,GND,Other,prickly-point,TRUE
Prigorodnoye,"Russia, Far East, Sakhalin, Sakhalin",Russia,Far East,"Sakhalin, Sakhalin",46.62049902,142.9302621,UTC,intermediate,advanced,UUS,Other,prigorodnoye,TRUE
Princeton Breakwater,"USA, California, San Mateo",USA,California,San Mateo,37.50069124,-122.4710315,America/Los_Angeles,intermediate,advanced,HAF,North America,princeton-breakwater,TRUE
Pringle Bay,"South Africa, Cape Town",South Africa,,Cape Town,-34.34010521,18.82824898,Africa/Johannesburg,intermediate,advanced,CPT,Africa,pringle-bay,TRUE
Procchio ( Elba island ),"Italy, Mainland",Italy,,Mainland,42.79124375,10.24320602,UTC,beginner,intermediate,EBA,Europe,procchio-(-elba-island-),TRUE
Pt. Leo,"Australia, VIC, Melbourne East",Australia,VIC,Melbourne East,-38.41432444,145.0754929,Australia/Sydney,intermediate,advanced,MBW,Oceania,pt.-leo,TRUE
Puaena Point,"USA, Hawaii, Oahu",USA,Hawaii,Oahu,21.60153236,-158.1051117,America/Los_Angeles,intermediate,advanced,HDH,North America,puaena-point,TRUE
Puamana,"USA, Hawaii, Maui",USA,Hawaii,Maui,20.85867644,-156.6698885,America/Los_Angeles,intermediate,advanced,JHM,North America,puamana,TRUE
Pucatrihue,"Chile, Sur",Chile,,Sur,-40.53640542,-73.71673822,UTC,intermediate,advanced,ZOS,South America,pucatrihue,TRUE
Puemape,"Peru, North",Peru,,North,-7.519363234,-79.54185247,UTC,intermediate,advanced,TRU,South America,puemape,TRUE
Puerrup,"Peru, North",Peru,,North,-7.397195704,-79.5725584,UTC,intermediate,advanced,CIX,South America,puerrup,TRUE
Puertecillo,"Chile, Central Santiago",Chile,,Central Santiago,-34.08710067,-71.96354985,UTC,intermediate,advanced,VAP,South America,puertecillo,TRUE
Puerto Arista,"Mexico, Oaxaca-Chiapas",Mexico,,Oaxaca-Chiapas,15.93104133,-93.80865097,America/Mexico_City,intermediate,advanced,TGZ,North America,puerto-arista,TRUE
Puerto Azul,Venezuela,Venezuela,,,10.62389272,-66.7446202,UTC,intermediate,advanced,CCS,Other,puerto-azul,TRUE
Puerto Benidorm,"Spain, Mediterranean",Spain,,Mediterranean,38.53544376,-0.134990215,Europe/Madrid,beginner,intermediate,ALC,Europe,puerto-benidorm,TRUE
Puerto Cruz,Venezuela,Venezuela,,,11.1265286,-63.92296314,UTC,intermediate,advanced,PMV,Other,puerto-cruz,TRUE
Puerto De La Cruz - Martiánez,"Canary, Tenerife",Canary,,Tenerife,28.41747539,-16.54110789,UTC,beginner,intermediate,TFN,Other,puerto-de-la-cruz---martiánez,TRUE
Puerto de la Cruz - Playa Jardín,"Canary, Tenerife",Canary,,Tenerife,28.41352161,-16.55918598,UTC,beginner,intermediate,TFN,Other,puerto-de-la-cruz---playa-jardín,TRUE
Puerto del Rosario,"Canary, Fuerte Ventura",Canary,,Fuerte Ventura,28.47502906,-13.86599064,UTC,beginner,intermediate,FUE,Other,puerto-del-rosario,TRUE
Puerto Escondido,"Mexico, Oaxaca-Chiapas",Mexico,,Oaxaca-Chiapas,15.84716913,-97.05511093,America/Mexico_City,intermediate,advanced,PXM,North America,puerto-escondido,TRUE
Puerto Escondido Left,"Mexico, Oaxaca-Chiapas",Mexico,,Oaxaca-Chiapas,15.8551678,-97.05797553,America/Mexico_City,advanced,advanced,PXM,North America,puerto-escondido-left,TRUE
Puerto Madero,"Mexico, Oaxaca-Chiapas",Mexico,,Oaxaca-Chiapas,14.72184369,-92.42802143,America/Mexico_City,intermediate,advanced,TAP,North America,puerto-madero,TRUE
Puerto marina,"Spain, Mediterranean",Spain,,Mediterranean,36.59981854,-4.508857727,Europe/Madrid,beginner,intermediate,AGP,Europe,puerto-marina,TRUE
Puerto Morin,"Peru, Central",Peru,,Central,-8.428734286,-78.92354965,UTC,intermediate,advanced,TRU,South America,puerto-morin,TRUE
Puerto Nuevo,"Peru, Lima",Peru,,Lima,-12.57173753,-76.71649933,UTC,beginner,intermediate,LIM,South America,puerto-nuevo,TRUE
Puerto Rico,Ecuador,Ecuador,,,-1.630906122,-80.82572937,UTC,beginner,intermediate,SNC,Other,puerto-rico,TRUE
Puerto San Jose,Guatemala,Guatemala,,,13.91748889,-90.82174301,UTC,intermediate,advanced,GSJ,Other,puerto-san-jose,TRUE
Puerto Sandino,Nicaragua,Nicaragua,,,12.1897038,-86.80297852,UTC,intermediate,advanced,MGA,Other,puerto-sandino,TRUE
Puerto Vallarta,"Mexico, Jalisco",Mexico,,Jalisco,20.73813455,-105.402832,America/Mexico_City,beginner,intermediate,PVR,North America,puerto-vallarta,TRUE
Puerto Viejo,"Peru, Lima",Peru,,Lima,-12.58891039,-76.70722961,UTC,beginner,intermediate,LIM,South America,puerto-viejo,TRUE
Puger,"Indonesia, East Java",Indonesia,,East Java,-8.386195233,113.4730625,Asia/Jakarta,intermediate,advanced,JBB,Asia,puger,TRUE
Pui Pui,Venezuela,Venezuela,,,10.70043929,-62.96720624,UTC,beginner,intermediate,CUP,Other,pui-pui,TRUE
Pulakan (medewi) Rights,"Indonesia, Bali",Indonesia,,Bali,-8.42493483,114.8131371,Asia/Jakarta,intermediate,advanced,DPS,Asia,pulakan-(medewi)-rights,TRUE
Pulau Manukan,Malaysia,Malaysia,,,5.976765755,116.0061407,UTC,beginner,intermediate,BKI,Other,pulau-manukan,TRUE
Pump House,"USA, South East, South Florida",USA,South East,South Florida,26.77434973,-80.02913475,America/Los_Angeles,beginner,intermediate,PBI,North America,pump-house,TRUE
pump rock,"Australia, NSW, South Coast",Australia,NSW,South Coast,-34.65426828,150.8614469,Australia/Sydney,beginner,intermediate,WOL,Oceania,pump-rock,TRUE
Punch Reef,Panama,Panama,,,9.340984486,-82.23928034,UTC,intermediate,advanced,BOC,Central America,punch-reef,TRUE
Puncher,"Indonesia, East Java",Indonesia,,East Java,-8.279445066,111.0745239,Asia/Jakarta,intermediate,advanced,JOG,Asia,puncher,TRUE
Pundakit,"Philippines, Luzon",Philippines,,Luzon,14.91581533,120.0611418,UTC,beginner,intermediate,SFS,Asia,pundakit,TRUE
Punta 1,"Chile, Tarapaca",Chile,,Tarapaca,-20.22735353,-70.14981329,UTC,intermediate,advanced,IQQ,South America,punta-1,TRUE
Punta 2,"Chile, Tarapaca",Chile,,Tarapaca,-20.21785487,-70.1586163,UTC,intermediate,advanced,IQQ,South America,punta-2,TRUE
Punta Abreojos,"Mexico, Baja Sur",Mexico,,Baja Sur,26.70927345,-113.5759735,America/Mexico_City,intermediate,advanced,AJS,North America,punta-abreojos,TRUE
Punta Baja,"Mexico, Baja Norte",Mexico,,Baja Norte,29.95300103,-115.7546997,America/Mexico_City,beginner,intermediate,SNQ,North America,punta-baja,TRUE
Punta Blanca,"Canary, Fuerte Ventura",Canary,,Fuerte Ventura,28.72601164,-13.99022788,UTC,beginner,intermediate,FUE,Other,punta-blanca,TRUE
Punta blanca,"Canary, Tenerife",Canary,,Tenerife,28.21596621,-16.83725595,UTC,beginner,intermediate,TFS,Other,punta-blanca,TRUE
Punta Cabras,"Mexico, Baja Norte",Mexico,,Baja Norte,31.34755309,-116.4573956,America/Mexico_City,beginner,intermediate,ESE,North America,punta-cabras,TRUE
Punta care,Venezuela,Venezuela,,,10.62307022,-66.69293404,UTC,beginner,intermediate,CCS,Other,punta-care,TRUE
Punta Carnero,Ecuador,Ecuador,,,-2.290452178,-80.91464996,UTC,beginner,intermediate,SNC,Other,punta-carnero,TRUE
Punta Choros,"Chile, Coquimbo",Chile,,Coquimbo,-29.24300816,-71.46480918,UTC,intermediate,advanced,LSC,South America,punta-choros,TRUE
Punta Conejo,"Mexico, Baja Sur",Mexico,,Baja Sur,24.07429635,-111.0077798,America/Mexico_City,intermediate,advanced,LAP,North America,punta-conejo,TRUE
Punta Custodio,"Mexico, Sinaloa-Nayarit",Mexico,,Sinaloa-Nayarit,21.34647931,-105.2468133,America/Mexico_City,beginner,intermediate,TPQ,North America,punta-custodio,TRUE
Punta de Brea,Puerto Rico,Puerto Rico,,,17.92896671,-66.9218874,UTC,beginner,intermediate,PSE,Other,punta-de-brea,TRUE
Punta de la Mina,"Morocco, Mediterranean",Morocco,,Mediterranean,35.40487969,-2.953680754,Africa/Casablanca,intermediate,advanced,MLN,Africa,punta-de-la-mina,TRUE
Punta de Lobos,"Chile, Central Santiago",Chile,,Central Santiago,-34.42372634,-72.04783559,UTC,intermediate,advanced,TLX,South America,punta-de-lobos,TRUE
Punta del Diablo,Uruguay,Uruguay,,,-34.0489437,-53.53988528,UTC,beginner,intermediate,CTQ,Other,punta-del-diablo,TRUE
Punta di Testa,"France, Corsica",France,,Corsica,41.68996321,9.393138885,Europe/Paris,intermediate,advanced,SOZ,Europe,punta-di-testa,TRUE
Punta Docas,"Chile, Central Santiago",Chile,,Central Santiago,-32.35852441,-71.46044925,UTC,beginner,intermediate,KNA,South America,punta-docas,TRUE
punta dos picos,"Spain, Galicia",Spain,,Galicia,41.86917733,-8.87542963,Europe/Madrid,intermediate,advanced,VGO,Europe,punta-dos-picos,TRUE
punta faro,"Peru, North",Peru,,North,-5.883454848,-81.14810944,UTC,intermediate,advanced,PIU,South America,punta-faro,TRUE
Punta Gorda,"Canary, Fuerte Ventura",Canary,,Fuerte Ventura,28.72071457,-13.99985701,UTC,beginner,intermediate,FUE,Other,punta-gorda,TRUE
Punta las Marias,Puerto Rico,Puerto Rico,,,18.4624521,-66.03759527,UTC,beginner,intermediate,SJU,Other,punta-las-marias,TRUE
Punta Liles,"Chile, Central Santiago",Chile,,Central Santiago,-32.77896709,-71.53961062,UTC,intermediate,advanced,KNA,South America,punta-liles,TRUE
Punta Mala,Ecuador,Ecuador,,,-1.56528513,-80.84161449,UTC,intermediate,advanced,JIP,Other,punta-mala,TRUE
Punta Mango,El Salvador,El Salvador,,,13.16012201,-88.20872426,UTC,intermediate,advanced,SAL,Other,punta-mango,TRUE
Punta Medanos,"Argentina, North",Argentina,,North,-36.9345255,-56.71005249,UTC,intermediate,advanced,SST,Other,punta-medanos,TRUE
Punta Mita,"Mexico, Sinaloa-Nayarit",Mexico,,Sinaloa-Nayarit,20.76397916,-105.5418777,America/Mexico_City,intermediate,advanced,PVR,North America,punta-mita,TRUE
Punta Morena,"Mexico, Gulf, Isla-do-cozumel",Mexico,Gulf,Isla-do-cozumel,20.40325563,-86.85707331,America/Mexico_City,beginner,intermediate,CZM,North America,punta-morena,TRUE
Punta Mujeres,"Canary, Lanzarote",Canary,,Lanzarote,29.14016723,-13.4522438,UTC,beginner,intermediate,ACE,Other,punta-mujeres,TRUE
Punta Negra,Uruguay,Uruguay,,,-34.89747676,-55.2241087,UTC,beginner,intermediate,PDP,Other,punta-negra,TRUE
Punta Paloma,"Spain, Andalucia",Spain,,Andalucia,36.06666667,-5.695555556,Europe/Madrid,beginner,intermediate,GIB,Europe,punta-paloma,TRUE
Punta Quelen,"Chile, Central Santiago",Chile,,Central Santiago,-32.11147735,-71.52056694,UTC,intermediate,advanced,KNA,South America,punta-quelen,TRUE
Punta Roca,Panama,Panama,,,7.634350578,-81.2791729,UTC,intermediate,advanced,SYP,Central America,punta-roca,TRUE
Punta Roca,"Colombia, Caribbean",Colombia,,Caribbean,11.04482633,-74.91289616,UTC,intermediate,advanced,BAQ,Other,punta-roca,TRUE
Punta Roca La Libertad,El Salvador,El Salvador,,,13.4800305,-89.32755947,UTC,intermediate,advanced,SAL,Other,punta-roca-la-libertad,TRUE
Punta Rocas,"Peru, Lima",Peru,,Lima,-12.35324944,-76.8179512,UTC,intermediate,advanced,LIM,South America,punta-rocas,TRUE
Punta Roquitas,"Peru, Lima",Peru,,Lima,-12.12236911,-77.04598188,UTC,beginner,intermediate,LIM,South America,punta-roquitas,TRUE
Punta sabbioni ( Venezia ),"Italy, Mainland",Italy,,Mainland,45.435081,12.42965698,UTC,beginner,intermediate,VCE,Europe,punta-sabbioni-(-venezia-),TRUE
Punta Sal,"Peru, North",Peru,,North,-3.980100825,-80.97990811,UTC,intermediate,advanced,PTL,South America,punta-sal,TRUE
Punta San Carlos,"Mexico, Baja Norte",Mexico,,Baja Norte,29.6142445,-115.4997396,America/Mexico_City,intermediate,advanced,SNQ,North America,punta-san-carlos,TRUE
Punta San Jose,"Mexico, Baja Norte",Mexico,,Baja Norte,31.4638842,-116.5906906,America/Mexico_City,intermediate,advanced,ESE,North America,punta-san-jose,TRUE
Punta Sur,"Colombia, Caribbean",Colombia,,Caribbean,12.48021516,-81.72863066,UTC,beginner,intermediate,ADZ,Other,punta-sur,TRUE
Punta Suspiro,Ecuador,Ecuador,,,0.494697266,-80.04510784,UTC,beginner,intermediate,ESM,Other,punta-suspiro,TRUE
Punta Umbria,"Spain, Andalucia",Spain,,Andalucia,37.20709374,-7.090485245,Europe/Madrid,beginner,intermediate,FAO,Europe,punta-umbria,TRUE
Puntilla,"Peru, Lima",Peru,,Lima,-12.33839955,-76.82216093,UTC,beginner,intermediate,LIM,South America,puntilla,TRUE
Puntilla Sanfuentes,"Chile, Central Santiago",Chile,,Central Santiago,-32.78281874,-71.54200315,UTC,intermediate,advanced,KNA,South America,puntilla-sanfuentes,TRUE
Punto La Gillette,Venezuela,Venezuela,,,11.95385321,-66.68134689,UTC,intermediate,advanced,LRV,Other,punto-la-gillette,TRUE
Pura Vida,"Italy, Mainland",Italy,,Mainland,42.03820175,11.91672206,UTC,beginner,intermediate,FCO,Europe,pura-vida,TRUE
Puri's point,"Indonesia, Lombok",Indonesia,,Lombok,-8.483217341,116.0349208,Asia/Jakarta,intermediate,advanced,LOP,Asia,puri's-point,TRUE
Purisima Point Peak,"USA, California, Santa Barbara",USA,California,Santa Barbara,34.75025193,-120.6330425,America/Los_Angeles,intermediate,advanced,VBG,North America,purisima-point-peak,TRUE
Pururan Bay (Majestics),"Philippines, Luzon",Philippines,,Luzon,13.69219024,124.3975925,UTC,intermediate,advanced,VRC,Asia,pururan-bay-(majestics),TRUE
Putsborough Beach,"UK, Devon North",UK,,Devon North,51.14397892,-4.220981598,Europe/London,beginner,intermediate,SWS,Europe,putsborough-beach,TRUE
Putty beach point,"Australia, NSW, Central",Australia,NSW,Central,-33.53132143,151.373148,Australia/Sydney,beginner,intermediate,LBH,Oceania,putty-beach-point,TRUE
Pu`u poa,"USA, Hawaii, Kauai",USA,Hawaii,Kauai,22.22316429,-159.4960356,America/Los_Angeles,intermediate,advanced,HPV,North America,pu`u-poa,TRUE
Pyramid Rock,"USA, Hawaii, Oahu",USA,Hawaii,Oahu,21.4615411,-157.7633768,America/Los_Angeles,intermediate,advanced,NGF,North America,pyramid-rock,TRUE
Pyramids,"Australia, WA, Perth South",Australia,WA,Perth South,-32.60308473,115.6285286,Australia/Sydney,intermediate,advanced,JAD,Oceania,pyramids,TRUE
"Qingshan Wan, Fujian","China, East China Sea",China,,East China Sea,24.89173091,118.8736153,UTC,beginner,intermediate,JJN,Other,qingshan-wan-fujian,TRUE
Quarantines,"Australia, VIC, Melbourne East",Australia,VIC,Melbourne East,-38.29980523,144.6439362,Australia/Sydney,intermediate,advanced,AVV,Oceania,quarantines,TRUE
Quatro Ilhas,"Brazil, Santa Catarina North",Brazil,,Santa Catarina North,-27.15619495,-48.48292351,America/Sao_Paulo,intermediate,advanced,NVT,South America,quatro-ilhas,TRUE
Queens,"South Africa, Cape Town",South Africa,,Cape Town,-33.92032225,18.37874293,Africa/Johannesburg,intermediate,advanced,CPT,Africa,queens,TRUE
Queens,"USA, Hawaii, Oahu",USA,Hawaii,Oahu,21.2742186,-157.827208,America/Los_Angeles,intermediate,advanced,HNL,North America,queens,TRUE
Queenscliff,"Australia, NSW, Sydney North",Australia,NSW,Sydney North,-33.78357038,151.2906647,Australia/Sydney,beginner,intermediate,RSE,Oceania,queenscliff,TRUE
Queensie bombie,"Australia, NSW, Sydney North",Australia,NSW,Sydney North,-33.78920587,151.2948704,Australia/Sydney,advanced,advanced,RSE,Oceania,queensie-bombie,TRUE
Queensie Mini,"Australia, NSW, Sydney North",Australia,NSW,Sydney North,-33.7857729,151.2899673,Australia/Sydney,beginner,intermediate,RSE,Oceania,queensie-mini,TRUE
Queiruga,"Spain, Galicia",Spain,,Galicia,42.6771351,-9.033164978,Europe/Madrid,beginner,intermediate,SCQ,Europe,queiruga,TRUE
Quequen,"Argentina, North",Argentina,,North,-38.57568217,-58.68832111,UTC,beginner,intermediate,NEC,Other,quequen,TRUE
Quicombo,Angola,Angola,,,-11.31702878,13.81133795,UTC,intermediate,advanced,NDD,Other,quicombo,TRUE
Quilombo,"Brazil, Santa Catarina North",Brazil,,Santa Catarina North,-26.76699315,-48.63941431,America/Sao_Paulo,intermediate,advanced,NVT,South America,quilombo,TRUE
Quilombo (reef),"Brazil, Santa Catarina North",Brazil,,Santa Catarina North,-26.76574306,-48.64014387,America/Sao_Paulo,advanced,advanced,NVT,South America,quilombo-(reef),TRUE
Quintanas,"USA, Gulf Coast, Texas",USA,Gulf Coast,Texas,28.93320005,-95.30210495,America/Los_Angeles,beginner,intermediate,LJN,North America,quintanas,TRUE
Quintão,"Brazil, Rio Grande do Sul",Brazil,,Rio Grande do Sul,-30.41078179,-50.29266357,America/Sao_Paulo,beginner,intermediate,GCV,South America,quintão,TRUE
Quintay,"Chile, Central Santiago",Chile,,Central Santiago,-33.09364486,-71.66342139,UTC,intermediate,advanced,VAP,South America,quintay,TRUE
Quizala,Nicaragua,Nicaragua,,,11.92043132,-86.61724091,UTC,intermediate,advanced,MGA,Other,quizala,TRUE
qulansiyah,Yemen,Yemen,,,12.71231581,53.50479126,UTC,beginner,intermediate,SCT,Other,qulansiyah,TRUE
Quobba,"Australia, WA, North West",Australia,WA,North West,-24.36615579,113.4055459,Australia/Sydney,intermediate,advanced,CVQ,Oceania,quobba,TRUE
R.C.'s,"USA, South East, North Florida",USA,South East,North Florida,28.1780728,-80.58977544,America/Los_Angeles,beginner,intermediate,COF,North America,r.c.'s,TRUE
Rabbit Hill,"Australia, WA, Margaret River North",Australia,WA,Margaret River North,-33.63311226,115.027349,Australia/Sydney,intermediate,advanced,MQZ,Oceania,rabbit-hill,TRUE
Rabo de Peixe,"Azores, Eastern group",Azores,,Eastern group,37.81682235,-25.59041548,UTC,intermediate,advanced,PDL,Other,rabo-de-peixe,TRUE
Racca Point,"Italy, Sicily Sardinia",Italy,,Sicily Sardinia,39.20545519,9.31271553,UTC,beginner,intermediate,CAG,Europe,racca-point,TRUE
Racecourse Reef,"Australia, NSW, South Coast",Australia,NSW,South Coast,-35.38593613,150.4592228,Australia/Sydney,intermediate,advanced,NOA,Oceania,racecourse-reef,TRUE
Rada Tilly,"Argentina, South",Argentina,,South,-45.9297817,-67.55149841,UTC,beginner,intermediate,CRD,Other,rada-tilly,TRUE
Radical Bay,"Australia, QLD, Far North West",Australia,QLD,Far North West,-19.11249452,146.8745315,Australia/Sydney,intermediate,advanced,TSV,Oceania,radical-bay,TRUE
Radz,"USA, Hawaii, Oahu",USA,Hawaii,Oahu,21.70340922,-158.0105424,America/Los_Angeles,intermediate,advanced,HDH,North America,radz,TRUE
Rafina,"Greece, Pelloponisos",Greece,,Pelloponisos,38.01854779,24.01435375,UTC,beginner,intermediate,ATH,Other,rafina,TRUE
